FeedbackID,GuestID,HotelID,ReviewComments,ReviewType,ReviewScore,RecommendationLikelihood,RoomComfortScore,ServiceQualityScore,CleanlinessScore
2525,716,134,"The hotel was fine for a short stay, but i wouldnt recommend it for a longer visit",Positive,9,9,8,9,9
2526,2061,134,"The air conditioning worked well, but it was a bit noisy",Neutral,6,6,6,7,7
2527,3063,134,"The hotel is in a good location, but parking was a bit challenging",Neutral,6,6,6,7,7
2528,355,134,"The walls were thin, and i could hear noise from the neighboring rooms, which affected my sleep",Positive,9,9,8,9,9
2529,725,134,"The hotel's central location made it easy to explore the city, and the views from the room were fantastic",Positive,10,10,10,10,10
2530,1392,134,The staff were exceptionally friendly and went out of their way to make our stay comfortable,Positive,9,9,9,9,9
2531,496,135,"The room was spacious and well-equipped, providing everything we needed for a comfortable stay",Positive,10,10,10,10,10
2532,3163,135,"The bed was incredibly comfortable, ensuring a great nights sleep",Positive,9,9,9,9,9
2533,3238,135,"Breakfast was excellent, with a wide variety of options to suit all tastes",Positive,9,9,9,9,9
2534,56,135,The hotels modern decor and ambiance added to the overall experience,Positive,9,9,9,9,9
2535,3183,135,"The hotel was spotlessly clean, and the housekeeping staff did a great job each day",Positive,10,10,9,10,10
2536,3702,135,"The rooftop terrace was a highlight, offering stunning views of the city",Positive,9,9,9,9,9
2537,3088,135,"The service at the hotel was top-notch, with staff always ready to assist with a smile",Positive,10,10,9,10,10
2538,589,135,"The room was comfortable enough, but the decor felt a bit dated",Positive,9,9,9,9,9
2539,1386,135,"The breakfast was adequate, but nothing particularly special",Positive,9,9,8,9,9
2540,2813,135,"The location is convenient, but the surrounding area can be a bit noisy",Neutral,7,7,7,7,7
2541,3090,135,"The gym was small, but it had all the essential equipment",Positive,9,9,8,9,9
2542,1855,135,"The room was clean, but the furniture was outdated and could use some refurbishment",Neutral,6,6,6,7,7
2543,653,135,The hotels historic charm added to the overall experience,Positive,9,9,8,9,9
2544,619,135,"The check-in process was smooth, but i had to wait a bit for my room to be ready",Neutral,5,5,5,6,6
2545,2627,135,"The room was smaller than expected, and the bathroom felt cramped",Positive,9,9,8,9,9
2546,794,135,"The bathroom was clean, but the water pressure in the shower was low",Neutral,6,6,6,7,7
2547,3015,135,"The room was fine, but the view wasnt as good as i expected",Negative,4,4,4,4,5
2548,1974,136,The breakfast area was small and got crowded quickly in the morning,Neutral,5,5,5,6,6
2549,128,136,"The cleanliness of the room was disappointing, with dust on the surfaces and a dirty carpet",Positive,9,9,8,9,9
2550,3178,136,"The bed was comfortable, but the pillows were a bit too firm for my taste",Negative,4,4,4,4,4
2551,3465,136,"The room had all the basic amenities, but nothing stood out as exceptional",Neutral,7,7,7,7,7
2552,3423,136,"The air conditioning worked well, but it was a bit noisy",Neutral,6,6,6,7,7
2553,1127,136,The staff were exceptionally friendly and went out of their way to make our stay comfortable,Neutral,7,7,7,7,7
2554,623,136,"The room was spacious and well-equipped, providing everything we needed for a comfortable stay",Positive,9,9,9,9,9
2555,1473,136,"The bed was incredibly comfortable, ensuring a great nights sleep",Positive,8,8,8,8,8
2556,1959,136,"Breakfast was excellent, with a wide variety of options to suit all tastes",Positive,9,9,9,9,9
2557,2814,136,The hotels modern decor and ambiance added to the overall experience,Positive,8,8,8,8,9
2558,1040,136,"The hotel was spotlessly clean, and the housekeeping staff did a great job each day",Positive,9,9,9,9,9
2559,1429,136,"The rooftop terrace was a highlight, offering stunning views of the city",Positive,8,8,8,8,8
2560,873,136,"The service at the hotel was top-notch, with staff always ready to assist with a smile",Positive,9,9,9,9,9
2561,929,136,"The breakfast was adequate, but nothing particularly special",Positive,9,9,9,9,9
2562,1495,136,"The room was clean, but the furniture was outdated and could use some refurbishment",Positive,9,9,9,9,9
2563,1660,136,"The location is convenient, but the surrounding area can be a bit noisy",Positive,9,9,8,9,9
2564,383,136,"The room was smaller than expected, and the bathroom felt cramped",Positive,9,9,8,9,9
2565,2991,137,"The breakfast was decent, though the selection was somewhat limited",Neutral,6,6,6,6,7
2566,103,137,"The check-in process was smooth, but i had to wait a bit for my room to be ready",Neutral,6,6,6,7,7
2567,3526,137,The hotels historic charm added to the overall experience,Neutral,6,6,6,7,7
2568,1124,137,"The walls were thin, and i could hear noise from the neighboring rooms, which affected my sleep",Neutral,5,5,5,6,6
2569,679,137,The room had a musty smell that didnt go away during my stay,Neutral,7,7,7,7,7
2570,2312,137,"The bathroom was clean, but the water pressure in the shower was low",Neutral,6,6,6,7,7
2571,1703,137,"The room was fine, but the view wasnt as good as i expected",Neutral,6,6,6,7,7
2572,2636,137,"The cleanliness of the room was disappointing, with dust on the surfaces and a dirty carpet",Neutral,5,5,5,6,6
2573,1106,137,"The hotel overall was fine, but i expected a bit more luxury for the price i paid.",Neutral,6,6,6,7,7
2574,484,137,"The noise from other guests was disruptive, and the room wasnt well-insulated from outside sounds.",Negative,4,4,4,4,5
2575,3311,137,"The room decor was nice, but the lighting in the bathroom could have been better.",Neutral,6,6,6,7,7
2576,129,137,"The staff were courteous, but the overall service didnt match the high expectations i had.",Neutral,6,6,6,7,7
2577,1755,137,"The breakfast was decent, but the options were limited considering the hotels 4-star status.",Neutral,6,6,6,7,7
2578,2031,137,"The service was below my expectations, especially considering the price i paid.",Negative,4,4,4,4,5
2579,1525,137,"The hotel's location is perfect for both business and leisure, with easy access to key areas.",Positive,9,9,9,9,9
2580,2495,137,"The room was spacious and well-equipped, ideal for a long stay.",Positive,8,8,8,8,8
2581,2186,137,The staff were exceptionally friendly and made me feel at home during my stay.,Positive,9,9,9,9,9
2582,2358,138,"Breakfast was varied and catered to all tastes, with fresh ingredients daily.",Positive,8,8,8,9,8
2583,2926,138,"The bed was incredibly comfortable, ensuring a great nights sleep.",Positive,9,9,9,9,9
2584,1121,138,The hotels modern design and facilities were impressive.,Positive,9,8,9,8,9
2585,3493,138,"Excellent location with a beautiful view, but a bit noisy at night.",Neutral,6,6,7,6,6
2586,2583,138,The wi-fi connection was fast and reliable throughout my stay.,Positive,8,8,8,8,8
2587,1919,138,"The gym was well-equipped and maintained, but small in size.",Neutral,6,6,7,6,7
2588,527,138,"Room service was prompt, but the food quality could be improved.",Neutral,6,6,7,7,7
2589,3195,138,"The kitchenette was a great addition, perfect for longer stays.",Positive,8,8,8,8,9
2590,2675,138,"The view from my room was breathtaking, overlooking the city skyline.",Positive,9,9,9,9,9
2591,1935,138,"Convenient underground parking, but the spaces are quite tight.",Neutral,6,6,7,7,7
2592,87,138,"The room was clean and tidy, but the decor felt a bit outdated.",Neutral,6,5,6,5,6
2593,1592,138,"The staff were always ready to help, providing excellent service.",Positive,9,9,9,9,9
2594,3043,138,"Breakfast was delicious, but the dining area can get crowded during peak times.",Neutral,6,6,7,7,7
2595,1168,138,"Great for business trips, with reliable meeting rooms and facilities.",Positive,8,8,8,8,9
2596,1241,138,The hotel's proximity to public transport made it easy to explore the city.,Positive,8,8,8,8,8
2597,1234,138,"The laundry facilities were convenient, but could use more machines.",Neutral,6,6,7,6,7
2598,2944,138,"The air conditioning was quiet and efficient, keeping the room cool in the summer heat.",Positive,9,9,8,9,9
2599,3644,139,"The breakfast had a wide variety, but the hot food options could be better.",Neutral,6,6,7,6,6
2600,2748,139,"The bed was comfortable, but the pillows were too firm for my liking.",Neutral,6,6,7,6,7
2601,3192,139,"The hotel was clean and quiet, ideal for a relaxing stay.",Negative,2,3,3,2,3
2602,1506,139,The staff provided excellent recommendations for local restaurants and attractions.,Positive,8,8,8,9,8
2603,1363,139,"Overall, a great stay with minor issues that were quickly resolved by the attentive staff.",Negative,2,3,3,2,3
2604,371,139,"The room was noisy, and i had trouble sleeping because of the street noise.",Negative,3,4,4,3,4
2605,2460,139,"The room had a bad smell, and the staff didn't resolve the issue during my stay.",Negative,2,3,3,2,3
2606,944,139,"The location is fantastic, right in the heart of the old city.",Positive,9,9,8,9,9
2607,3360,139,The staff were friendly and always willing to help.,Positive,8,8,8,8,8
2608,3024,139,"The breakfast had a decent variety, though nothing too special.",Neutral,6,6,6,6,6
2609,1994,139,The room was small but clean and comfortable enough for a short stay.,Negative,2,3,3,2,3
2610,3639,139,The hotel's traditional decor added a charming touch to the stay.,Negative,2,3,3,2,3
2611,840,139,The wi-fi connection was reliable throughout my stay.,Positive,8,8,8,8,8
2612,874,139,The noise from the street made it difficult to sleep at night.,Negative,3,3,3,4,4
2613,1003,139,"Great value for the price, especially given the central location.",Negative,2,3,3,2,3
2614,3172,139,"The bathroom was clean, but the shower pressure was low.",Neutral,6,6,6,7,7
2615,3485,139,The staff were polite but seemed overwhelmed at times.,Neutral,6,6,7,6,6
2616,3065,140,The room had a beautiful view of the city walls.,Positive,8,8,8,8,8
2617,829,140,"The hotel offers a cozy atmosphere, perfect for a short stay in the old city.",Positive,8,8,8,8,8
2618,2010,140,"The air conditioning was efficient, keeping the room cool in the summer.",Positive,9,9,8,8,9
2619,2020,140,"The bed was a bit firm for my taste, but otherwise comfortable.",Neutral,6,6,6,6,7
2620,3197,140,The hotel's proximity to major attractions made it easy to explore the city.,Positive,9,9,8,9,9
2621,3205,140,The breakfast area was small and crowded during peak times.,Neutral,5,5,5,6,6
2622,196,140,The traditional decor made the hotel feel unique and authentic.,Positive,8,8,8,8,8
2623,3415,140,"The room was clean, but the furniture was old and worn.",Neutral,5,5,6,5,6
2624,3677,140,"The hotel was quiet and peaceful, perfect for a relaxing stay.",Positive,9,9,9,9,9
2625,2433,140,The staff provided good service but seemed understaffed.,Neutral,6,6,7,6,7
2626,672,140,"The bathroom was small, but it was clean and functional.",Positive,7,7,7,8,8
2627,253,140,"The bed was comfortable, but the pillows were too firm for my liking.",Neutral,6,6,7,6,6
2628,3457,140,The hotel was clean and offered a good level of comfort for its price range.,Positive,8,8,8,8,8
2629,1640,140,"The service was good, but the check-in process was slow and inefficient.",Neutral,5,5,6,5,6
2630,1826,140,The room had a musty smell that didnt go away during my stay.,Negative,4,4,4,3,4
2631,1339,140,"The hotel's location is perfect for exploring the city, with all major attractions nearby.",Positive,9,9,9,9,9
2632,670,121,"The room was luxurious and beautifully designed, offering a comfortable stay.",Positive,9,9,9,9,9
2633,2920,121,The staff were incredibly helpful and made our stay memorable.,Positive,9,9,9,9,9
2634,313,121,"Breakfast was outstanding, with a wide variety of fresh and delicious options.",Positive,8,8,8,8,9
2635,3552,121,"The bed was extremely comfortable, ensuring a restful nights sleep.",Positive,9,9,9,9,9
2636,908,121,"The hotels architecture and decor are stunning, adding a touch of elegance to our stay.",Positive,9,9,9,8,9
2637,603,121,"Excellent location, but the noise from the street was noticeable at night.",Positive,9,9,9,9,9
2638,2771,121,"The wi-fi was fast and reliable, which was important for my business trip.",Positive,8,8,8,8,8
2639,2518,121,"The gym was well-equipped, but a bit small for the size of the hotel.",Neutral,7,7,7,7,7
2640,435,121,"Room service was prompt, but the quality of the food didnt match the hotels standard.",Positive,9,9,9,9,9
2641,2942,121,"The spa facilities were excellent, providing a relaxing experience.",Positive,9,9,9,9,9
2642,1303,121,"The view from our room was amazing, overlooking the citys landmarks.",Positive,9,9,9,9,9
2643,318,121,"Parking was convenient, but the spaces were a bit tight.",Positive,9,9,9,9,9
2644,1896,121,"The room was clean and well-maintained, but the decor felt a little dated.",Positive,9,9,9,9,9
2645,848,121,"The staff provided excellent service, always ready to assist with any requests.",Positive,9,9,9,9,9
2646,1369,121,"The breakfast was good, but the dining area felt a bit crowded at peak times.",Positive,9,9,9,9,9
2647,2053,121,"The hotel is perfect for business travelers, with excellent facilities and a central location.",Positive,8,8,8,8,9
2648,2290,121,"The location is ideal for sightseeing, with many attractions within walking distance.",Positive,8,8,8,8,8
2649,3494,121,"The laundry service was convenient, though a bit expensive.",Positive,9,9,9,9,9
2650,2618,121,The air conditioning was quiet and kept the room comfortable throughout my stay.,Positive,9,9,8,9,9
2651,675,121,"The breakfast had a variety of options, but the hot dishes could have been better.",Positive,9,9,9,9,9
2652,770,121,"The bed was comfortable, but the pillows were too firm for my liking.",Positive,9,9,9,9,9
2653,2299,121,"The hotel was clean and quiet, ideal for a relaxing stay.",Positive,9,9,9,9,9
2654,3450,121,The staff were knowledgeable about the area and gave great recommendations for local dining.,Positive,8,8,8,9,8
2655,1527,121,"The room was noisy, and the noise from the street kept me up at night.",Positive,9,9,9,9,9
2656,3153,121,The room had an unpleasant odor that wasnt resolved during my stay.,Positive,9,9,9,9,9
2657,799,121,"The hotel's location is excellent, right next to the old city, perfect for sightseeing.",Positive,9,9,8,9,9
2658,1610,121,The room was small but had everything needed for a comfortable stay.,Positive,8,8,7,8,8
2659,1046,121,The staff were friendly and provided good recommendations for local attractions.,Positive,8,8,8,8,8
2660,1414,121,"Breakfast was basic, but it had a decent selection of options.",Positive,9,9,9,9,9
2661,817,121,The hotel's traditional design added a charming touch to the stay.,Positive,8,8,8,8,8
2662,1975,121,"The wi-fi was reliable, which was important for my work during the stay.",Positive,8,8,8,8,8
2663,115,121,"The room was clean, but the furniture was a bit outdated.",Positive,9,9,9,9,9
2664,2346,121,"Great location for exploring the old city, with many attractions within walking distance.",Positive,9,9,8,8,9
2665,1892,121,The bathroom was small but functional and clean.,Positive,9,9,9,9,9
2666,79,121,The staff were polite but seemed overwhelmed during peak times.,Positive,9,9,9,9,9
2667,3531,121,"The view from the room was nice, overlooking the historic city walls.",Positive,8,8,8,8,8
2668,1140,121,"The hotel offers a cozy atmosphere, great for a short stay.",Positive,8,8,8,8,8
2669,2536,121,"The air conditioning kept the room cool, but it was a bit noisy.",Positive,9,9,9,9,9
2670,1827,121,"The bed was comfortable enough, but the pillows were too firm.",Positive,9,9,9,9,9
2671,2740,121,"The hotel's location is unbeatable, right next to all the main attractions.",Positive,9,9,8,9,9
2672,1509,121,The breakfast room was small and got crowded quickly in the morning.,Positive,9,9,9,9,9
2673,3041,121,The hotel's traditional decor gives it a unique and authentic feel.,Positive,8,8,8,8,8
2674,516,121,"The room was clean, but the mattress was uncomfortable.",Positive,9,9,9,9,9
2675,3402,121,"The hotel was quiet and peaceful, ideal for a relaxing stay.",Positive,9,9,9,9,9
2676,2520,121,"The staff provided good service, though there were some delays during check-in.",Positive,9,9,9,9,9
2677,3534,121,"The bathroom was small and the shower pressure was low, but it was clean.",Positive,9,9,9,9,9
2678,3488,121,"The bed was okay, but the room itself was quite cramped.",Positive,9,9,9,9,9
2679,1178,121,The hotel was clean and well-maintained for its price range.,Positive,8,8,8,8,8
2680,120,121,"The service was good overall, but the breakfast options could be improved.",Positive,9,9,9,9,9
2681,1932,121,The room had a musty smell that persisted throughout the stay.,Positive,9,9,9,9,9
2682,2148,121,"The room was noisy, and the windows didnt block out the street noise well.",Positive,9,9,9,9,9
2683,1845,121,The hotels central location made it easy to explore all the main attractions.,Positive,9,9,9,9,9
2684,1547,121,"The room was spacious and well-appointed, providing a comfortable stay.",Positive,9,9,8,9,9
2685,1475,121,The staff were very attentive and made sure all our needs were met.,Positive,9,9,9,9,9
2686,3100,121,"Breakfast was excellent, with a good variety of fresh options available.",Positive,8,8,8,8,9
2687,1911,121,"The bed was incredibly comfortable, ensuring a great nights sleep.",Positive,9,9,9,9,9
2688,1514,121,"The hotels decor was modern and stylish, creating a pleasant atmosphere.",Positive,9,9,9,8,9
2689,3672,121,"The location is great, but the street noise can be heard in the rooms at night.",Positive,9,9,9,9,9
2690,633,121,"The wi-fi connection was strong and reliable, which was important for my business trip.",Positive,8,8,8,8,8
2691,1868,121,"The gym facilities were good, but the space was a bit cramped.",Positive,9,9,9,9,9
2692,1594,121,"Room service was prompt, but the quality of the food didnt match the hotels standard.",Positive,9,9,9,9,9
2693,1639,121,"The spa was a highlight of our stay, providing a relaxing experience.",Positive,9,9,9,9,9
2694,2539,121,"The view from the room was stunning, overlooking the citys skyline.",Positive,9,9,9,9,9
2695,1395,121,"Parking was convenient, but the spaces were quite tight and difficult to navigate.",Positive,9,9,9,9,9
2696,824,121,"The room was clean and comfortable, though the furniture seemed a bit dated.",Positive,9,9,9,9,9
2697,727,121,The staff provided excellent service and were always willing to help with any requests.,Positive,9,9,9,9,9
2698,460,121,"The breakfast was good, but the dining area could get crowded during peak hours.",Positive,9,9,9,9,9
2699,3265,121,The hotels central location is ideal for business travelers.,Positive,8,8,8,8,8
2700,481,121,"The location is perfect for exploring the city, with major attractions nearby.",Positive,9,9,9,9,9
2701,3321,121,"The laundry service was efficient, though a bit pricey.",Positive,9,9,9,9,9
2702,3491,1,"The air conditioning worked well, keeping the room cool and comfortable.",Positive,8,8,8,8,8
2703,2056,1,"The breakfast had a variety of options, but the hot food could have been better.",Positive,10,10,9,10,10
2704,2214,1,"The bed was comfortable, but the pillows were too firm for my liking.",Positive,10,10,9,10,10
2705,1756,1,"The hotel was clean and quiet, providing a restful environment.",Positive,9,9,9,9,9
2706,2642,1,The staff were knowledgeable and gave great recommendations for restaurants and attractions.,Positive,8,8,8,9,8
2707,2018,1,"The room was noisy at night, making it difficult to get a good nights sleep.",Positive,10,10,9,10,10
2708,2595,1,The room had a bad odor that wasnt resolved during my stay.,Positive,10,10,9,10,10
2709,1457,1,The hotel's location in the old city is perfect for exploring historical sites.,Positive,9,9,9,9,9
2710,2982,1,"The room was beautifully decorated with unique art pieces, adding to the boutique experience.",Positive,9,9,9,9,9
2711,229,1,The staff were exceptionally friendly and went out of their way to make our stay enjoyable.,Positive,10,10,9,10,10
2712,2327,1,"Breakfast was delightful, with a good selection of local and international dishes.",Positive,8,8,8,9,8
2713,1033,1,"The bed was very comfortable, ensuring a restful nights sleep.",Positive,9,9,9,9,9
2714,3691,1,The hotels art-themed decor was stunning and made the stay feel special.,Positive,9,9,9,8,9
2715,3482,1,"The location is excellent, but the rooms facing the street can be a bit noisy at night.",Positive,10,10,9,10,10
2716,867,1,"The wi-fi was fast and reliable, perfect for staying connected.",Positive,8,8,8,8,8
2717,441,1,"The spa facilities were a great addition, providing a relaxing experience.",Positive,9,9,9,9,9
2718,1740,1,"The view from the room was lovely, overlooking the old city.",Positive,9,9,9,9,9
2719,2200,1,"Parking was convenient, but the spaces were somewhat limited.",Positive,10,10,9,10,10
2720,1397,1,"The room was clean and comfortable, but the furniture felt a bit dated.",Positive,10,10,9,10,10
2721,1058,5,The staff were attentive and provided excellent service throughout our stay.,Positive,9,9,9,9,9
2722,1227,5,"The breakfast was delicious, though the dining area could be a bit more spacious.",Positive,10,10,9,10,10
2723,3156,5,"The hotel is ideal for art lovers, with unique pieces throughout the property.",Positive,9,9,9,9,9
2724,213,5,"The location is perfect for a cultural trip, right in the heart of the old city.",Positive,9,9,9,9,9
2725,2594,5,"The room was comfortable, though a bit smaller than expected.",Neutral,7,7,7,7,8
2726,2523,5,The art gallery within the hotel was a unique and enjoyable experience.,Positive,9,9,9,9,9
2727,2219,5,"The hotel was quiet and peaceful, perfect for a relaxing stay.",Positive,10,10,9,10,10
2728,3525,5,"The air conditioning was effective, keeping the room cool during our stay.",Positive,8,8,8,8,8
2729,3411,5,"The bed was comfortable, but the pillows were too firm for my liking.",Positive,10,10,9,10,10
2730,587,5,The hotel was clean and offered a unique boutique experience.,Positive,9,9,9,9,9
2731,2554,2,The staff were knowledgeable about the local area and gave great recommendations for dining.,Positive,8,8,8,9,8
2732,753,2,"The room was noisy, and i had trouble sleeping because of the street noise.",Positive,10,10,9,10,10
2733,3695,2,"The room had a bad smell, and the staff didnt resolve the issue during my stay.",Positive,10,10,9,10,10
2734,3014,2,"The hotel's location is perfect, with stunning views of the city and the sea.",Positive,10,10,10,10,10
2735,329,2,"The room was luxurious and spacious, providing a truly comfortable stay.",Positive,9,9,9,9,9
2736,2576,2,"The staff were exceptionally professional, ensuring our stay was flawless.",Positive,10,10,10,10,10
2737,3304,2,"Breakfast was outstanding, offering a wide variety of high-quality options.",Positive,9,9,9,9,9
2738,117,2,"The bed was incredibly comfortable, ensuring a restful nights sleep.",Positive,10,10,10,10,10
2739,3327,2,"The hotel's design and ambiance were truly luxurious, creating a unique experience.",Positive,9,9,9,9,9
2740,420,2,"The location is excellent, though the surrounding area can be a bit noisy at times.",Neutral,7,7,7,7,7
2741,3419,2,"The wi-fi was fast and reliable, which was perfect for my business needs.",Positive,9,9,9,9,9
2742,3569,2,"The spa facilities were top-notch, offering a relaxing and rejuvenating experience.",Positive,10,10,10,10,10
2743,1222,2,"The view from the room was breathtaking, overlooking both the city and the sea.",Positive,10,10,10,10,10
2744,2954,2,"The parking was convenient, but the spaces were a bit tight for larger vehicles.",Positive,10,10,9,10,10
2745,901,2,"The room was immaculately clean, but the furniture was slightly outdated.",Positive,10,10,9,10,10
2746,3533,2,"The staff provided impeccable service, always going above and beyond to assist.",Positive,10,10,10,10,10
2747,443,2,"The breakfast was delicious, though the dining area could get crowded during peak hours.",Neutral,7,7,7,7,7
2748,333,2,"The hotel is ideal for business travelers, with excellent facilities and a central location.",Positive,9,9,9,9,9
2749,2145,2,The hotel's proximity to major attractions made sightseeing very convenient.,Positive,9,9,9,9,9
2750,447,2,"The laundry service was efficient, though a bit expensive.",Positive,10,10,9,10,10
2751,1913,2,"The air conditioning worked perfectly, keeping the room at a comfortable temperature.",Positive,9,9,9,9,9
2752,1190,2,"The bed was extremely comfortable, though the pillows were too firm for my liking.",Neutral,7,7,7,7,7
2753,2872,2,"The hotel was clean and quiet, providing a peaceful environment.",Positive,9,9,9,9,9
2754,1810,2,The staff were knowledgeable and provided excellent recommendations for local dining.,Positive,9,9,9,9,9
2755,2750,2,"The room was noisy, and i had trouble sleeping due to the noise from the street.",Positive,10,10,9,10,10
2756,2403,2,"The room had a beautiful view, but the cleanliness could have been better.",Positive,10,10,9,10,10
2757,1229,2,"The hotel's facilities were excellent, making the stay very enjoyable.",Positive,10,10,10,10,10
2758,1326,2,"The staff were always ready to assist, making our stay truly special.",Positive,9,9,9,9,9
2759,3651,2,"Overall, an exceptional stay with only minor issues that were quickly resolved.",Positive,9,9,9,9,9
2760,3633,2,"The hotel is centrally located, making it easy to explore the city's attractions.",Positive,9,9,9,9,9
2761,1947,2,"The room was clean and comfortable, with all the necessary amenities.",Positive,8,8,8,8,8
2762,1748,2,"The staff were friendly and accommodating, always ready to assist with any requests.",Positive,9,9,9,9,9
2763,2646,2,"Breakfast was good, with a decent selection of options to choose from.",Positive,8,8,8,8,8
2764,1252,2,"The bed was comfortable, ensuring a good night's sleep.",Positive,9,9,9,9,9
2765,1179,2,The hotel's modern decor and ambiance added to the overall experience.,Positive,9,9,9,8,9
2766,2899,2,"The location is great, but the noise from the street can be heard in the rooms at night.",Positive,10,10,9,10,10
2767,3039,2,"The wi-fi connection was fast and reliable, which was important for my work.",Positive,8,8,8,8,8
2768,209,2,"The gym facilities were adequate, though a bit small for a hotel of this size.",Neutral,7,7,7,7,7
2769,2459,2,"Room service was prompt, but the food was average and didnt meet my expectations.",Positive,10,10,9,10,10
2770,2995,2,The hotels proximity to public transport made it convenient for getting around the city.,Positive,8,8,8,8,8
2771,2282,2,"The view from the room was pleasant, overlooking the park.",Positive,8,8,8,8,8
2772,941,36,"Parking was available, but the spaces were limited and hard to maneuver.",Positive,9,9,9,9,9
2773,1310,36,"The room was clean, but the furniture felt a bit dated and could use an update.",Positive,9,9,9,9,9
2774,2890,36,"The staff provided excellent service, always courteous and helpful.",Positive,9,9,9,9,9
2775,658,36,"The breakfast was good, but the dining area was crowded during peak times.",Neutral,7,7,7,7,7
2776,2259,36,"The hotel is ideal for business travelers, with good facilities and a central location.",Positive,8,8,8,8,8
2777,2691,36,"The location is perfect for sightseeing, with many attractions within walking distance.",Positive,9,9,9,9,9
2778,506,123,"The laundry service was convenient, though a bit pricey for the service provided.",Positive,9,9,9,9,9
2779,1631,123,"The air conditioning was efficient, keeping the room comfortable throughout my stay.",Positive,8,8,8,8,8
2780,2115,123,"The bed was comfortable, but the pillows were too firm for my liking.",Positive,9,9,9,9,9
2781,1970,123,The hotel was clean and provided a comfortable environment for relaxation.,Positive,9,9,9,9,9
2782,3441,123,The staff were knowledgeable about the local area and provided great recommendations.,Positive,8,8,8,8,8
2783,1863,123,"The room was noisy, and i had trouble sleeping because of the street noise outside.",Positive,9,9,9,9,9
2784,2551,123,"The room had a bad odor that didnt go away during my stay, and it affected my experience.",Positive,9,9,9,9,9
2785,279,123,"Overall, the hotel met my expectations, with minor issues that were quickly addressed by staff.",Positive,8,8,8,8,8
2786,631,124,"The hotels location is perfect, with easy access to all major attractions.",Positive,9,9,9,9,9
2787,2261,124,"The room was spacious and comfortable, with a luxurious feel.",Positive,9,9,9,9,9
2788,2272,124,The staff were incredibly attentive and provided excellent service throughout our stay.,Positive,10,10,9,10,10
2789,2790,124,"Breakfast was varied and delicious, with plenty of healthy options available.",Positive,8,8,8,9,8
2790,2183,124,"The bed was very comfortable, ensuring a restful nights sleep.",Positive,9,9,9,9,9
2791,2367,124,"The hotels spa facilities were exceptional, offering a truly relaxing experience.",Positive,10,10,10,10,10
2792,1872,124,"The location is great, but the street noise could be heard in the room at night.",Positive,9,9,9,9,9
2793,3429,125,"The wi-fi connection was reliable, making it easy to work from the room.",Positive,8,8,8,8,8
2794,1962,125,"The gym was well-equipped, though a bit small for a hotel of this size.",Neutral,7,7,7,7,7
2795,2887,125,"Room service was prompt, but the food didnt quite meet our expectations.",Positive,9,9,9,9,9
2796,2628,125,The hotels decor and ambiance added to the overall luxury experience.,Positive,9,9,9,8,9
2797,2210,125,"The view from our room was beautiful, overlooking the citys skyline.",Positive,9,9,9,9,9
2798,3056,125,"Parking was convenient, but the spaces were a bit tight for larger vehicles.",Positive,9,9,9,9,9
2799,717,125,"The room was clean and comfortable, but the furniture seemed a bit dated.",Positive,9,9,9,9,9
2800,1311,125,"The staff provided top-notch service, always courteous and helpful.",Positive,9,9,9,9,9
2801,630,86,"The breakfast was good, though the dining area got crowded during peak times.",Neutral,7,7,7,7,7
2802,3578,86,"The hotel is ideal for both relaxation and business, with excellent facilities.",Positive,8,8,8,8,8
2803,2568,86,"The location is perfect for exploring the city, with major attractions nearby.",Positive,9,9,9,9,9
2804,1683,86,"The laundry service was efficient, though a bit pricey.",Positive,6,6,7,6,7
2805,3539,86,"The air conditioning worked well, keeping the room at a comfortable temperature.",Positive,8,8,8,8,8
2806,816,86,"The bed was comfortable, though the pillows were a bit too firm for my taste.",Positive,9,9,9,9,9
2807,1857,86,"The hotel was immaculately clean, providing a very comfortable stay.",Positive,9,9,9,9,9
2808,930,11,The staff were knowledgeable about the area and provided excellent recommendations for dining.,Positive,8,8,8,9,8
2809,1753,11,"The room was noisy at night due to street traffic, which disrupted my sleep.",Positive,9,9,9,9,9
2810,1679,11,"The room had a bad odor that didnt go away during my stay, affecting my experience negatively.",Positive,9,9,9,9,9
2811,212,11,"Overall, the hotel provided a great experience with only minor issues that were quickly resolved.",Positive,8,8,8,8,8
2812,905,11,"The hotel's location is ideal for exploring the city, with many attractions within walking distance.",Positive,9,9,9,9,9
2813,3686,11,"The room was cozy and well-decorated, providing a comfortable stay.",Positive,8,8,8,8,8
2814,3584,11,The staff were friendly and made us feel very welcome during our stay.,Positive,9,9,9,9,9
2815,609,11,"Breakfast was simple but fresh, with a good selection of items.",Positive,8,8,8,8,8
2816,3438,11,"The bed was very comfortable, ensuring a good nights sleep.",Positive,9,9,9,9,9
2817,812,11,The hotels unique decor added a charming touch to the overall experience.,Positive,9,9,9,8,9
2818,1231,11,"The location is great, but the street noise was quite noticeable at night.",Positive,6,6,7,6,7
2819,940,11,"The wi-fi was fast and reliable, which was very convenient.",Positive,8,8,8,8,8
2820,2345,11,"The gym was small but well-maintained, suitable for a quick workout.",Neutral,7,7,7,7,7
2821,2436,11,"Room service was quick, but the food quality was just okay.",Positive,9,9,9,9,9
2822,2948,11,The hotel's boutique atmosphere made our stay feel special and unique.,Positive,9,9,9,8,9
